"filename";"caption";"date1";"date2";"date";"date3";"agent";"role";"agent2";"role2";"copyright";"source";"empty_column";"notes";"mon_id";"class_code";"classification";"agent3";"date_scan";"license";"url";"rights_text";"heidata";"heidoc"
"LAL4111_P_20220422_01";"Bhajana Phalcā, view from S";"";"";"2022-04-22";"";"1248182";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL4111";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL4111_P_20220303_01";"Bhajana Phalcā, view from S";"";"";"2022-03-03";"";"1182530";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL4111";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL0104_H_20120827_Schroeder";"Gaṇeśa Mandira, view from S";"";"";"2012-08-27";"";"1595955";"photographer";"";"";"courtesy of Ulrich von Schroeder";"Nepalese Stone Sculptures, 2019, vol I, p 303";"";"";"LAL0104";"4002855-0";"Architekturfotografie";"";"";"Free access - no reuse";"";"";"";""
"LAL1030_H_20120720_Schroeder";"Konti Hiti, Umamaheśvara, view from S";"";"";"2012-07-20";"";"1595955";"photographer";"";"";"courtesy of Ulrich von Schroeder";"Nepalese Stone Sculptures, 2019, vol I, p 237";"";"";"LAL0103";"4002855-0";"Architekturfotografie";"";"";"Free access - no reuse";"";"";"";""
"LAL1030_H_before_1982_Bangdel";"Konti Hiti, stone statue of Śiva-Pārvatī, view from E";"";"";"";"1982";"1603567";"photographer";"";"";"courtesy of Ulrich von Schroeder";"Nepalese Stone Sculptures, 2019, vol I, p 265";"";"";"LAL0103";"4002855-0";"Architekturfotografie";"";"";"Free access - no reuse";"";"";"";""
"LAL1030_H_1963_Archaeological_Survey_of_India";"Konti Hiti, view from E";"";"";"1963";"";"1603572";"photographer";"";"";"courtesy of Ulrich von Schroeder";"Nepalese Stone Sculptures, 2019, vol I, p 332";"";"";"LAL0103";"4002855-0";"Architekturfotografie";"";"";"Free access - no reuse";"";"";"";""
"LAL1030_H_1963_Archaeological_Survey_India";"Konti Hiti, stone statue of Umāmaheśvara, view from E";"";"";"1963";"";"1603572";"photographer";"";"";"courtesy of Ulrich von Schroeder";"Nepalese Stone Sculptures, 2019, vol I, p 251";"";"";"LAL0103";"4002855-0";"Architekturfotografie";"";"";"Free access - no reuse";"";"";"";""
"LAL1030_H_1976_Schroeder_05";"Konti Hiti, Caturvyūha Nārāyaṇa, view from NW";"";"";"1976";"";"1595955";"photographer";"";"";"courtesy of Ulrich von Schroeder";"Nepalese Stone Sculptures, 2019, vol I, p 401";"";"";"LAL0103";"4002855-0";"Architekturfotografie";"";"";"Free access - no reuse";"";"";"";""
"LAL1030_H_1976_Schroeder_04";"Konti Hiti, Caturvyūha Nārāyaṇa, view from S";"";"";"1976";"";"1595955";"photographer";"";"";"courtesy of Ulrich von Schroeder";"Nepalese Stone Sculptures, 2019, vol I, p 401";"";"";"LAL0103";"4002855-0";"Architekturfotografie";"";"";"Free access - no reuse";"";"";"";""
"LAL1030_H_1976_Schroeder_03";"Konti Hiti, Caturvyūha Nārāyaṇa, view from E";"";"";"1976";"";"1595955";"photographer";"";"";"courtesy of Ulrich von Schroeder";"Nepalese Stone Sculptures, 2019, vol I, p 401";"";"";"LAL0103";"4002855-0";"Architekturfotografie";"";"";"Free access - no reuse";"";"";"";""
"LAL1030_H_1976_Schroeder_01";"Konti Hiti, Caturvyūha Nārāyaṇa, view from W";"";"";"1976";"";"1595955";"photographer";"";"";"courtesy of Ulrich von Schroeder";"Nepalese Stone Sculptures, 2019, vol I, p 400";"";"";"LAL0103";"4002855-0";"Architekturfotografie";"";"";"Free access - no reuse";"";"";"";""
"LAL1030_H_1976_Schroeder_02";"Konti Hiti, Caturvyūha Nārāyaṇa, view from N";"";"";"1976";"";"1595955";"photographer";"";"";"courtesy of Ulrich von Schroeder";"Nepalese Stone Sculptures, 2019, vol I, p 400";"";"";"LAL0103";"4002855-0";"Architekturfotografie";"";"";"Free access - no reuse";"";"";"";""
"BUN0001_P_20191213_01";"Karuṇāmaya Mandira, five stone pillars to the north of the temple, view from S";"";"";"2019-10-13";"";"1248182";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"BUN0001";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL1051_H_20120827_Schroeder";"Misā Hiti, pair of Yakṣa, view from S";"";"";"2012-08-27";"";"1595955";"photographer";"";"";"courtesy of Ulrich von Schroeder";"Nepalese Stone Sculptures, 2019, vol I, p 105";"";"";"LAL1051";"4002855-0";"Architekturfotografie";"";"";"Free access - no reuse";"";"";"";""
"LAL4317_P_20220226_10";"Samaya Phalcā, view from NE";"";"";"2022-02-26";"";"1173885";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL4317";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL4317_P_20220226_12";"Samaya Phalcā, center column with capital, view from E";"";"";"2022-02-26";"";"1173885";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL4317";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL4317_P_20220409_01";"Samaya Phalcā, view from E";"";"";"2022-04-09";"";"1173885";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL4317";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL4317_P_20220226_08";"Samaya Phalcā, view from S";"";"";"2022-02-26";"";"1173885";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL4317";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL4317_P_20220409_02";"Samaya Phalcā, view from E";"";"";"2022-04-09";"";"1173885";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL4317";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL4317_P_20220409_05";"Samaya Phalcā, ceiling of the Phalcā, view from E";"";"";"2022-04-09";"";"1173885";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL4317";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL4317_P_20220409_03";"Samaya Phalcā, close-up view, from E";"";"";"2022-04-09";"";"1173885";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL4317";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL4317_P_20220409_04";"Samaya Phalcā, interior of the Phalcā with objects, view from E";"";"";"2022-04-09";"";"1173885";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL4317";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL4317_P_20220226_07";"Samaya Phalcā, view from SE";"";"";"2022-02-26";"";"1173885";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL4317";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL4317_P_20220226_06";"Samaya Phalcā, columns, view from SE";"";"";"2022-02-26";"";"1173885";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL4317";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL4317_P_20220226_09";"Samaya Phalcā, view from N";"";"";"2022-02-26";"";"1173885";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL4317";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL4317_P_20220409_11";"Samaya Phalcā, objects and inscription, view from E";"";"";"2022-04-09";"";"1173885";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL4317";"4027107-9";"Inschrift";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL4317_P_20220226_13";"Samaya Phalcā, detail of centre column with capital, view from E";"";"";"2022-02-26";"";"1173885";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL4317";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL4317_P_20220226_17";"Samaya Phalcā, detail of the corner column base stone, view from NE";"";"";"2022-02-26";"";"1173885";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL4317";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL4317_P_20220226_14";"Samaya Phalcā, detail of the centre column base stone, view from E";"";"";"2022-02-26";"";"1173885";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL4317";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL4317_P_20220226_15";"Samaya Phalcā, corner column with capital and lintel, view from NE";"";"";"2022-02-26";"";"1173885";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL4317";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL4317_P_20220226_16";"Samaya Phalcā, corner column with capital, view from NE";"";"";"2022-02-26";"";"1173885";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL4317";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL4317_P_20220226_18";"Samaya Phalcā, carved struts, view from S";"";"";"2022-02-26";"";"1173885";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL4317";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL4317_P_20220226_21";"Samaya Phalcā, carved struts, view from NE";"";"";"2022-02-26";"";"1173885";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL4317";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL4317_P_20220226_20";"Samaya Phalcā, carved struts, view from E";"";"";"2022-02-26";"";"1173885";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL4317";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL4317_P_20220226_19";"Samaya Phalcā, carved struts, view from SE";"";"";"2022-02-26";"";"1173885";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL4317";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL4317_P_20220226_22";"Samaya Phalcā, carved struts, view from N";"";"";"2022-02-26";"";"1173885";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL4317";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL4317-001_P_20220409_01";"Samaya Phalcā, statues of donor in the wall niche, view from E";"";"";"2022-04-09";"";"1173885";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL4317";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL4317-002_P_20220409_01";"Samaya Phalcā, statue of Sukhāvatī Lokeśvara in the wall niche, view from E";"";"";"2022-04-09";"";"1173885";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL4317";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL4317-002_P_20220409_02";"Samaya Phalcā, objects in the wall niche, view from E";"";"";"2022-04-09";"";"1173885";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL4317";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL4317_P_20220319_24";"Samaya Phalcā, priest observing a worship during inauguration programme inside of the Phalcā, view from E";"";"";"2022-03-19";"";"1173885";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL4317";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL4317-003_P_20220409_01";"Samaya Phalcā, statue of Manjuśrī in the wall niche, view from E";"";"";"2022-04-09";"";"1173885";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL4317";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL4317-003_P_20220409_02";"Samaya Phalcā, close-up view of the statue of Manjuśrī, view from E";"";"";"2022-04-09";"";"1173885";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL4317";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL4317_P_20220319_25";"Samaya Phalcā, mayor unveiling the inscription during inauguration programme of the Phalcā, view from SE";"";"";"2022-03-19";"";"1173885";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL4317";"4027107-9";"Inschrift";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL4317_P_20220319_26";"Samaya Phalcā, contributor is being honored during inauguration progrramme of the Phalcā, view from W";"";"";"2022-03-19";"";"1173885";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL4317";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL4317_P_20220319_27";"Samaya Phalcā, exhibition of samaybaji during inauguration programme of the Phalcā, view from W";"";"";"2022-03-19";"";"1173885";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL4317";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL4317_P_2022-03-06";"Samay Phalcā, view from E";"";"";"2022-03-06";"";"1182530";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL4317";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL4317-004_P_20220409_01";"Samaya Phalcā, statue of Umāmaheśvara in the wall niche, view from E";"";"";"2022-04-09";"";"1173885";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL4317";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL4317-005_P_20220409_01";"Samaya Phalcā, statue of Śrīdhara Viṣṇu in the wall niche, view from E";"";"";"2022-04-09";"";"1173885";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL4317";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL4317-007_P_20220409_01";"Samaya Phalcā, statue of Śukhāvatī Lokeśvara in the wall niche, view from E";"";"";"2022-04-09";"";"1173885";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL4317";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL4317-005_P_20220409_02";"Samaya Phalcā, objects in the wall niche, view from E";"";"";"2022-04-09";"";"1173885";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL4317";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL4317-006_P_20220409_01";"Samaya Phalcā, statue of Śukhāvatī Lokeśvara in the wall niche, view from E";"";"";"2022-04-09";"";"1173885";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL4317";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL4317-009_P_20220409_01";"Samaya Phalcā, statue of Buddha in the wall niche, view from E";"";"";"2022-04-09";"";"1173885";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL4317";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL4317_I_001_20220409";"Samaya Phalcā, marble inscription affixed on the wall from VS 2078, view from E";"";"";"2022-04-09";"";"1173885";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL4317";"4027107-9";"Inschrift";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL4317_P_20220319_23";"Samaya Phalcā, security force at the in front of inauguration programme of the Phalcā, view from E";"";"";"2022-03-19";"";"1173885";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL4317";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL4317_P_20220306";"Samay Phalcā, view from NE";"";"";"2022-03-06";"";"1182530";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"To be seen to the left is the adjecent Dhama Phalca";"LAL4317";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL4317_P_20210819_Setopati";"Samay Phalcā, location of the original phalca in front of the blue building, view from E, photo courtesy of Setopati";"";"";"";"";"Setopati";"photographer";"";"";"Nepal Heritage Documentation Project";"setopati website";"";"";"LAL4317";"4068827-6";"Architekturzeichnung";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL4317_H_1968_Frank_detail";"Samay Phalcā, view from E";"";"";"1968";"";"1281080";"photographer";"";"";"courtesy of Beth Prentice & Bob Frank";"The Peace Corps Photo Project";"";"";"LAL4317";"4002855-0";"Architekturfotografie";"";"";"Free access - no reuse";"";"";"";""
"LAL4317-008_P_20220409_01";"Samaya Phalcā, statue of Sarasvatī in the wall niche, view from E";"";"";"2022-04-09";"";"1173885";"photographer";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL4317";"4002855-0";"Architekturfotografie";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
"LAL4317_D_2022_site_plan_revised";"Samay Phalcā, site plan";"";"";"2022-04-19";"";"1173868";"draftsman";"";"";"Nepal Heritage Documentation Project";"";"";"";"LAL4317";"4068827-6";"Architekturzeichnung";"";"";"CC BY-SA 4.0";"https://uni-heidelberg.de/nhdp";"Nepal Heritage Documentation Project";"";""
